ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Αμπελουργίας και Οινολογίας;Δράμα;9.360
ΠΑΝΕΠΙΣΤΗΜΙΟ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ Γεωπονίας;Φλώρινα;9.290
ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Φυσικού Περιβάλλοντος και Κλιματικής Ανθεκτικότητας;Δράμα;9.290
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΕΛΟΠΟΝΝΗΣΟΥ Παραστατικών και Ψηφιακών Τεχνών;Ναύπλιο;9.250
ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΙΓΑΙΟΥ Ωκεανογραφίας και Θαλασσίων Βιοεπιστημών;Μυτιλήνη;9.235
ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Αγροτικής Ανάπτυξης;Ορεστιάδα;9.050
ΠΑΝΕΠΙΣΤΗΜΙΟ ΠΑΤΡΩΝ Γεωπονίας;Μεσολόγγι;9.040
"ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣΣΑΛΙΑΣ Δασολογίας Επιστημών Ξύλου και Σχεδιασμού";Καρδίτσα;9.005
ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ (ΔΠΘ) Δασολογίας και Διαχείρισης Περιβάλλοντος και Φυσικών Πόρων;Ορεστιάδα;8.950
ΙΟΝΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ Περιβάλλοντος;Ζάκυνθος;8.755
ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΙΓΑΙΟΥ Περιβάλλοντος;Μυτιλήνη;8.650
